"","Chromosome","Start","End","Nclone","Array.24","Array.22","Array.146","Array.62","Array.118","Array.154","Array.112","Array.69","Array.90","Array.99","Array.57","Array.114","Array.5","Array.113","Array.25","Array.102","Array.159","Array.88","Array.50","Array.153","Array.38","Array.104","Array.145","Array.31","Array.135","Array.111","Array.71","Array.47","Array.107","Array.64","Array.30","Array.93"
"1411",11,5777496,5838945,11,-1,-1,0,0,0,1,0,0,-1,0,0,0,-1,1,-1,0,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0
"1412",11,5849760,5891661,8,-1,-1,0,0,0,1,1,0,-1,0,0,0,-1,1,-1,1,-1,-1,0,-1,0,0,0,0,0,1,-1,0,1,-1,0,0
"1413",11,5906060,7757329,234,-1,-1,0,0,0,1,0,0,-1,0,0,0,-1,1,-1,0,-1,-1,1,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0
"1414",11,7762277,7797993,5,-1,-1,0,0,0,1,0,0,-1,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,-1,-1,0,-1,-1,0,0
"1415",11,7803570,10028138,252,-1,-1,0,0,0,1,0,0,-1,0,0,0,-1,1,-1,0,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,0
"1416",11,10046146,11172422,105,-1,-1,0,0,0,1,0,0,-1,0,0,0,-1,1,-1,0,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,-1,-1,0,2
"1417",11,11183773,12966647,160,-1,-1,0,0,0,1,0,0,-1,0,0,0,-1,1,-1,0,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,-1,0,0,2
"1418",11,12983832,14255839,98,-1,-1,0,0,0,1,0,0,-1,0,0,0,0,1,-1,0,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,-1,0,0,2
"1419",11,14272534,15231551,99,-1,-1,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,0,-1,0,0,2
"1420",11,15253180,15787974,19,-1,-1,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,-1,0,0,-1,0,0,-1,0,0,0,-1,0,-1,0,0,2
"1421",11,15925810,16521314,55,-1,-1,0,0,0,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,0,0
"1422",11,16532712,18443734,202,-1,-1,0,0,0,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,0,-1,0,-1,0,0,2
"1423",11,18447860,19551133,92,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,0,-1,0,-1,0,0,2
"1424",11,19570565,20098137,52,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,0,-1,0,-1,0,0,2
"1425",11,20113144,21887299,150,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,2
"1426",11,21926331,24388057,110,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1427",11,24432855,25844571,93,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1428",11,25875088,29151737,223,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,1,0,0,-1,0,0,0
"1429",11,29167359,31313660,149,-1,-1,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1430",11,31323535,31998955,63,-1,-1,0,0,1,1,0,0,-1,0,0,0,0,1,1,0,-1,0,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1431",11,32019726,32772242,64,-1,-1,0,0,2,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1432",11,32782710,32814911,5,-1,-1,0,1,2,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1433",11,32828281,33509097,58,-1,-1,0,1,2,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1434",11,33522261,34288349,69,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1435",11,34294135,34457136,12,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1436",11,34467657,35519709,87,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,0
"1437",11,35541828,35816070,26,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,1,0
"1438",11,35835578,36414926,53,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,0,1,1,-1,0,-1,0,0,2
"1439",11,36423103,37398955,53,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,1,1,1,-1,0,-1,0,0,0
"1440",11,37466023,37830303,11,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1441",11,37873219,38519214,19,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1442",11,38560995,38781628,8,-1,-1,0,1,0,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1443",11,38824655,40515667,77,0,-1,0,1,2,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1444",11,40525781,41641283,81,0,-1,0,1,2,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1445",11,41674896,41967473,11,0,-1,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,0,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1446",11,41982016,43404918,60,0,-1,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1447",11,43414253,44588217,102,0,0,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1448",11,44598006,46364566,159,0,0,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1449",11,46368437,47509993,143,0,0,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1450",11,47517219,48452638,103,0,0,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1451",11,48475465,48621072,6,0,0,0,1,1,1,0,0,-1,0,0,0,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1452",11,48953023,49891798,50,0,0,0,1,1,1,0,0,-1,0,0,-1,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1453",11,49905029,50188427,26,0,0,0,1,1,1,0,0,-1,0,0,-1,0,1,1,0,-1,-1,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1454",11,50198508,50337734,9,0,0,0,1,1,1,0,0,0,0,0,-1,0,1,1,0,-1,0,0,1,0,0,-1,1,1,1,-1,0,-1,1,0,0
"1455",11,51244499,51381908,11,0,0,0,1,1,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,1,0,0
"1456",11,54789837,54807283,2,0,0,0,1,1,1,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,1,0,0
"1457",11,54836429,55118214,30,0,0,0,1,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,1,0,0
"1458",11,55124730,55194990,11,-1,-1,0,1,-1,1,-1,0,0,-1,0,-1,-1,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,1,-1,0,-1,-1,0,0
"1459",11,55200744,55207305,2,-1,0,0,1,-1,1,-1,0,0,-1,0,-1,0,-1,0,0,0,-1,0,1,0,0,-1,1,1,1,-1,0,-1,0,0,0
"1460",11,55225136,55598948,55,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1461",11,55607240,56294614,105,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,1,0,-1,0,0,0
"1462",11,56304321,56600048,21,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1463",11,56638774,57008990,50,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1464",11,57020510,57237001,34,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1465",11,57242600,57277614,8,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1466",11,57286051,57442914,15,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1467",11,57452577,57968617,67,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1468",11,57986437,58424388,42,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,-1,0,0,-1,1,1,1,0,0,-1,0,0,0
"1469",11,58439169,58548776,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,1,1,1,0,0,-1,-1,0,0
"1470",11,58566389,58626432,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,-1,-1,0,1
"1471",11,58634869,58924165,28,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,-1,1,1,1,0,0,-1,-1,0,0
"1472",11,58938579,59160725,32,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,-1,1,1,1,0,0,-1,-1,0,0
"1473",11,59166822,59175539,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,0,0,-1,1,1,1,0,0,-1,-1,0,0
"1474",11,59180249,59841891,73,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,-1,-1,0,0
"1475",11,59855395,59984619,21,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0
"1476",11,59990167,60725222,93,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0
"1477",11,60770870,61052710,44,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0
"1478",11,61058999,61084614,3,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0
"1479",11,61100691,61334109,29,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,-1,-1,0,0
"1480",11,61339118,61799979,54,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1481",11,61808121,61920836,11,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1482",11,61927382,62259438,59,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1483",11,62264206,62741497,63,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1484",11,62753087,62867246,11,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1485",11,62878222,63605370,93,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1486",11,63611130,63816734,41,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1487",11,63819511,64238843,49,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1488",11,64244252,64294476,11,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1489",11,64300466,64653446,70,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1490",11,64658962,64948808,39,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1491",11,64957546,65658835,115,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1492",11,65669021,65808620,17,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1493",11,65812482,65996469,33,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1494",11,66003527,66153613,29,1,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1495",11,66160840,66454365,40,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1496",11,66460753,66511737,7,1,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1497",11,66520903,66704162,24,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1498",11,66720993,66789254,7,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1499",11,66798759,66847778,10,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1500",11,66868347,67229707,65,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1501",11,67267798,67414758,5,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1502",11,67520412,67594726,15,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1503",11,67605478,67631958,4,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1504",11,67644597,67786891,13,0,0,0,1,0,1,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1505",11,67790584,68061824,32,0,0,0,1,0,1,1,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,-1,0,0
"1506",11,68072142,68138080,8,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,0,0,0
"1507",11,68142018,68367037,26,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,-1,0,0,0
"1508",11,68378245,68528459,19,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,0,0
"1509",11,68533317,68599238,7,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,-1,0,0,0
"1510",11,68612498,68684682,7,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1511",11,68740184,68819585,5,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1512",11,68821295,68894909,7,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1513",11,68913061,68943548,2,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1514",11,68972488,69191919,16,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,2,0,-1,0,0,0
"1515",11,69195212,69339332,23,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,2,1,1,0,2,0,-1,0,0,0
"1516",11,69350103,69357380,2,0,0,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0,2,1,1,0,2,0,-1,0,0,0
"1517",11,69370206,69697125,20,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,-1,0,0,0
"1518",11,69703427,69736816,7,1,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,2,0,-1,0,0,0
"1519",11,69744088,69954921,24,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1520",11,69968689,69976020,2,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1521",11,69985851,70035066,7,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1522",11,70057157,70076174,2,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1523",11,70081658,70105050,3,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1524",11,70110393,70189261,10,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,0,0,0
"1525",11,70200628,70313623,9,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,1,0,0
"1526",11,70324966,70478958,18,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,1,0,0
"1527",11,70490787,70505018,4,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,-1,1,0,0
"1528",11,70519863,70552702,6,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,0,0,-1,-1,-1,0,-1,0,-1,2,1,1,0,-1,-1,-1,-1,-1,-1
"1529",11,70562838,70610269,4,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1530",11,70626984,70748178,6,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1531",11,70761494,70971958,31,0,0,0,1,0,1,0,0,0,0,0,-1,1,1,0,0,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1532",11,71081930,71292433,6,0,0,0,1,0,1,0,0,0,0,0,-1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,-1,-1,0,0,0
"1533",11,71305189,71377650,10,0,0,0,1,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1534",11,71381835,71406223,7,0,0,0,1,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1535",11,71413035,71844216,54,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1536",11,71861247,72016501,17,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1537",11,72020024,72414605,50,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1538",11,72423248,72504176,8,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,1,1,0,0,-1,-1,0,0,0
"1539",11,72510987,73119430,68,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,2,1,0,0,-1,-1,0,0,0
"1540",11,73133700,73543893,53,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,0,0,0,0,0,-1,2,1,0,0,-1,0,0,0,0
"1541",11,73550091,73719108,20,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,0,0,-1,0,0,0,0
"1542",11,73731262,73769533,5,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,0,0,-1,0,0,0,0
"1543",11,73782850,73789372,2,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,0,0,-1,0,0,0,0
"1544",11,73803134,74080304,28,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,-1,0,0,0,0
"1545",11,74087184,74239789,16,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,-1,0,0,0,0
"1546",11,74251633,74766176,62,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,-1,0,0,0,0
"1547",11,74773664,74787471,3,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,-1,0,0,0,0
"1548",11,74793604,75303124,64,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,0,0,-1,0,0,0,0
"1549",11,75315081,76186622,84,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,0,0,-1,0,0,0,0
"1550",11,76195288,76242978,4,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,0,0,-1,0,0,0,0
"1551",11,76252638,76364917,12,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,1,0,-1,0,0,0,0
"1552",11,76374332,76586638,28,0,0,0,1,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,1,0,-1,0,0,0,0
"1553",11,76603764,76734446,15,0,0,0,1,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,1,0,-1,0,0,0,0
"1554",11,76744346,76847285,11,0,0,0,1,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,1,0,-1,0,0,0,0
"1555",11,76858917,77204725,35,0,0,0,1,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,0,2,1,1,1,-1,0,0,0,0
"1556",11,77212743,77275058,9,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,0,2,1,1,1,-1,0,0,0,0
"1557",11,77295422,77867327,70,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,0,2,1,1,2,-1,0,0,0,0
"1558",11,77881751,77985428,11,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,1,2,1,1,2,-1,0,0,0,0
"1559",11,78005966,78127149,11,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,1,2,1,1,2,-1,0,0,0,0
"1560",11,78137964,78627898,48,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,1,2,1,1,2,-1,0,0,0,0
"1561",11,78706656,79810606,31,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,1,1,0,0,0,0,-1,2,1,1,0,-1,0,0,0,0
"1562",11,79858760,79974644,3,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,-1,1,0,0,0,0,0,2,1,1,1,-1,0,0,0,0
"1563",11,80023540,80218800,7,0,0,0,0,0,1,0,0,0,0,0,1,-1,1,0,0,-1,1,0,0,0,0,0,2,1,1,1,-1,0,0,0,0
"1564",11,80263397,80790766,17,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,0,2,1,1,1,-1,0,0,0,0
"1565",11,80814746,81363283,20,0,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,0,2,1,1,1,-1,0,0,0,0
"1566",11,81383435,82269855,62,1,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,0,2,1,1,2,-1,0,0,0,0
"1567",11,82288127,82586347,31,1,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,-1,2,1,1,2,-1,0,0,0,0
"1568",11,82599955,82867442,25,1,0,0,0,0,1,0,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,-1,2,1,1,2,-1,0,0,0,0
"1569",11,82872781,83724262,85,1,0,0,0,0,1,-1,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,-1,2,1,1,1,-1,0,0,0,0
"1570",11,83733321,85064586,126,1,0,0,0,0,1,-1,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,-1,2,1,1,1,-1,0,0,0,0
"1571",11,85072899,86462145,129,1,-1,0,0,0,1,-1,0,0,0,0,-1,-1,1,0,0,-1,1,0,0,0,0,-1,2,1,1,1,-1,0,0,0,0
"1572",11,86480032,87537774,59,1,-1,0,1,0,1,-1,0,0,0,0,-1,-1,1,0,0,-1,0,0,0,0,0,-1,2,1,1,1,-1,0,0,0,0
"1573",11,87543609,88241579,62,1,-1,0,0,0,1,-1,0,0,0,0,-1,-1,1,0,0,-1,0,0,0,0,0,-1,2,0,1,-1,-1,0,0,0,0
